Subject,Balance,PostMemCue,Condition,Block,WordPair,FreeRecallPair,FreeRecallSingleton,FreeRecallTotal,CuedRecall
13,A,**VVV**,RehearsalAttention,A2,Liebe - Sprache,,,,
13,A,**VVV**,Rehearsal,B1,Kind - Gericht,,,,
13,A,**VVV**,Rehearsal,B1,Rat - Stein,,,,
13,A,**EEE**,Rehearsal,B1,Untersuchung - Brücke,,,,0
13,A,**EEE**,Rehearsal,B1,Tier - Flasche,,,,1
13,A,**EEE**,Rehearsal,B1,Stachel - Armee,,,,1
13,A,**VVV**,Rehearsal,B1,Gegenstand - Pferd,,,,
13,A,**VVV**,Rehearsal,B1,Zustand - Schnee,,,,
13,A,**VVV**,Rehearsal,B1,Tatsache - Schläger,,,,
13,A,**EEE**,Rehearsal,B1,Beispiel - Blut,,1,0.5,1
13,A,**VVV**,Rehearsal,B1,Kritik - Buch,,,,
13,A,**EEE**,Rehearsal,B1,Schutz - Bildung,,,,0
13,A,**EEE**,Rehearsal,B1,Verlobung - Augenblick,,,,1
13,A,**VVV**,Rehearsal,B1,Stamm - Garten,,,,
13,A,**VVV**,Rehearsal,B1,Welt - Willen,,,,
13,A,**EEE**,Rehearsal,B1,Volk - Straße,,,,1
13,A,**EEE**,Rehearsal,B1,Stimme - Tätigkeit,,1,0.5,1
13,A,**VVV**,Rehearsal,B1,Hand - Planet,,,,
13,A,**EEE**,Rehearsal,B1,Lösung - Körper,,,,0
13,A,**VVV**,Rehearsal,B1,Ausdruck - Bruder,,,,
13,A,**VVV**,Rehearsal,B1,Ozean - Lehne,,,,
13,A,**VVV**,Rehearsal,B1,Kosten - Jahr,,,,
13,A,**EEE**,Rehearsal,B1,Gruppe - Stück,1,,1,1
13,A,**EEE**,Rehearsal,B1,Teil - Besen,1,,1,1
13,A,**EEE**,Rehearsal,B1,Mittel - Zusammenhang,,,,0
13,A,**EEE**,Rehearsal,B2,Abschluss - Rathaus,,,,0
13,A,**VVV**,Rehearsal,B2,Natur - Blick,,,,
13,A,**VVV**,Rehearsal,B2,Tanne - Geige,,,,
13,A,**VVV**,Rehearsal,B2,Gefühl - Wert,,,,
13,A,**EEE**,Rehearsal,B2,Mensch - Rechte,1,,1,1
13,A,**EEE**,Rehearsal,B2,Erde - Ordnung,1,,1,1
13,A,**VVV**,Rehearsal,B2,Kreis - Erkenntnis,,,,
13,A,**VVV**,Rehearsal,B2,Organisation - Statue,,,,
13,A,**EEE**,Rehearsal,B2,Luft - Unterstützung,1,,1,1
13,A,**EEE**,Rehearsal,B2,Rede - Vorstellung,,,,1
13,A,**EEE**,Rehearsal,B2,Boden - Gebiet,1,,1,1
13,A,**VVV**,Rehearsal,B2,Kopf - Leitung,,,,
13,A,**VVV**,Rehearsal,B2,Tür - Theorie,,,,
13,A,**VVV**,Rehearsal,B2,Wort - Anwendung,,,,
13,A,**EEE**,Rehearsal,B2,Schneider - Nacht,,,,0
13,A,**EEE**,Rehearsal,B2,Ofen - Gardinen,,,,1
13,A,**VVV**,Rehearsal,B2,Kirche - Zimmer,,,,
13,A,**VVV**,Rehearsal,B2,Erfahrung - Sand,,,,
13,A,**EEE**,Rehearsal,B2,Farbe - Roller,,,,1
13,A,**VVV**,Rehearsal,B2,Feind - Bewusstsein,,,,
13,A,**EEE**,Rehearsal,B2,Wirkung - Vertreter,1,,1,1
13,A,**EEE**,Rehearsal,B2,Wirtschaft - Vertrag,1,,1,1
13,A,**VVV**,Rehearsal,B2,Antrag - Sport,,,,
13,A,**EEE**,Rehearsal,B2,Regel - Bild,,,,0
13,A,**VVV**,Control,C1,Anspruch - Leiste,,,,
13,A,**EEE**,Control,C1,Punkt - Woche,,,,1
13,A,**VVV**,Control,C1,Spiegel - Fenster,,,,
13,A,**VVV**,Control,C1,Prozent - Rasen,,,,
13,A,**VVV**,Control,C1,Hocker - König,,,,
13,A,**VVV**,Control,C1,Meinung - Macht,,,,
13,A,**EEE**,Control,C1,Menge - Ziegel,,,,0
13,A,**EEE**,Control,C1,Zweifel - Aussicht,,,,0
13,A,**EEE**,Control,C1,Gesicht - Verwaltung,,,,0
13,A,**VVV**,Control,C1,Ort - Blatt,,,,
13,A,**EEE**,Control,C1,Karton - Koffer,,,,1
13,A,**EEE**,Control,C1,Düne - Arena,,,,1
13,A,**VVV**,Control,C1,Schritt - Arbeit,,,,
13,A,**EEE**,Control,C1,Jahrhundert - Stern,,,,1
13,A,**EEE**,Control,C1,Insel - Sofa,1,,1,1
13,A,**EEE**,Control,C1,Führung - Wandern,,,,1
13,A,**VVV**,Control,C1,Abkommen - Meer,,,,
13,A,**VVV**,Control,C1,Auge - Einfluss,,,,
13,A,**VVV**,Control,C1,Fassade - Girlande,,,,
13,A,**EEE**,Control,C1,Verhältnis - Titel,,,,0
13,A,**EEE**,Control,C1,Tag - Wald,,,,0
13,A,**EEE**,Control,C1,Waffe - Kamin,1,,1,1
13,A,**VVV**,Control,C1,Mund - Schrank,,,,
13,A,**VVV**,Control,C1,Vater - Möglichkeit,,,,
13,A,**VVV**,Control,C2,Zeichen - Sache,,,,
13,A,**EEE**,Control,C2,Preis - Schwierigkeit,,1,0.5,0
13,A,**EEE**,Control,C2,Schicksal - Weise,1,,1,1
13,A,**VVV**,Control,C2,Heimat - Eindruck,,,,
13,A,**EEE**,Control,C2,Einheit - Erklärung,,,,0
13,A,**EEE**,Control,C2,Gestalt - Karte,,,,1
13,A,**EEE**,Control,C2,Gedanke - Linie,,,,1
13,A,**VVV**,Control,C2,Land - Gegenwart,,,,
13,A,**VVV**,Control,C2,Satz - Bevölkerung,,,,
13,A,**EEE**,Control,C2,Bürger - Philosophie,,,,0
13,A,**EEE**,Control,C2,Verhandlung - Westen,1,,1,1
13,A,**VVV**,Control,C2,Krieg - Foto,,,,
13,A,**EEE**,Control,C2,Nähe - Computer,,,,1
13,A,**EEE**,Control,C2,Sohn - Angeklagte,1,,1,1
13,A,**VVV**,Control,C2,Verbindung - Seite,,,,
13,A,**EEE**,Control,C2,Literatur - Wirklichkeit,,,,0
13,A,**VVV**,Control,C2,Wohnung - Stadt,,,,
13,A,**VVV**,Control,C2,Hoffnung - Bedingung,,,,
13,A,**VVV**,Control,C2,Rücken - Angst,,,,
13,A,**VVV**,Control,C2,Kacheln - Scheibe,,,,
13,A,**VVV**,Control,C2,Spiel - Gegensatz,,,,
13,A,**VVV**,Control,C2,Name - Akademie,,,,
13,A,**EEE**,Control,C2,Wein - Unterführung,1,,1,1
13,A,**EEE**,Control,C2,Folge - Kabel,1,,1,1
13,A,**EEE**,Attention,D1,Wahrheit - Leute,,,,0
13,A,**EEE**,Attention,D1,Bett - Behälter,,,,1
13,A,**VVV**,Attention,D1,Gefahr - Zahn,,,,
13,A,**VVV**,Attention,D1,Zukunft - Hilfe,,,,
13,A,**EEE**,Attention,D1,Absicht - Welle,,,,0
13,A,**EEE**,Attention,D1,Rahmen - Abend,,,,0
13,A,**VVV**,Attention,D1,Schlüssel - Weg,,,,
13,A,**EEE**,Attention,D1,Eltern - Salz,1,,1,1
13,A,**VVV**,Attention,D1,Richter - Konferenz,,,,
13,A,**VVV**,Attention,D1,Wagen - Decke,,,,
13,A,**VVV**,Attention,D1,Freiheit - Reihe,,,,
13,A,**VVV**,Attention,D1,Mutter - Papier,,,,
13,A,**EEE**,Attention,D1,Verfassung - Locher,,,,1
13,A,**VVV**,Attention,D1,Schreibtisch - Stelle,,,,
13,A,**VVV**,Attention,D1,Nation - Auffassung,,,,
13,A,**EEE**,Attention,D1,Revolution - Pfanne,,,,0
13,A,**EEE**,Attention,D1,Beginn - Gans,,,,0
13,A,**VVV**,Attention,D1,Schwester - Entwicklung,,,,
13,A,**EEE**,Attention,D1,Sicherheit - Politik,1,,1,1
13,A,**EEE**,Attention,D1,Gegner - Musik,,,,0
13,A,**EEE**,Attention,D1,Klausur - Bauch,,,,1
13,A,**VVV**,Attention,D1,Soldat - Bericht,,,,
13,A,**EEE**,Attention,D1,Schluß - Boot,,1,0.5,0
13,A,**VVV**,Attention,D1,Gesetz - Fräulein,,,,
13,A,**EEE**,Attention,D2,Ansicht - Fisch,,,,0
13,A,**VVV**,Attention,D2,Opfer - Wolke,,,,
13,A,**EEE**,Attention,D2,Denken - Park,,,,0
13,A,**EEE**,Attention,D2,Mitglied - Halle,,,,0
13,A,**VVV**,Attention,D2,Person - Schule,,,,
13,A,**VVV**,Attention,D2,Darstellung - Fluss,,,,
13,A,**EEE**,Attention,D2,Küche - Gespräch,,,,0
13,A,**VVV**,Attention,D2,Freibad - Abfall,,,,
13,A,**EEE**,Attention,D2,Interesse - Schere,1,,1,0
13,A,**EEE**,Attention,D2,Form - Nagel,,,,0
13,A,**VVV**,Attention,D2,Beutel - Lenkrad,,,,
13,A,**VVV**,Attention,D2,Urteil - Finger,,,,
13,A,**EEE**,Attention,D2,Kommission - Seil,,,,0
13,A,**EEE**,Attention,D2,Handel - Gewalt,1,,1,1
13,A,**VVV**,Attention,D2,Minister - Rolle,,,,
13,A,**EEE**,Attention,D2,Mönch - Minute,,,,0
13,A,**EEE**,Attention,D2,Schauspieler - Frau,1,,1,1
13,A,**EEE**,Attention,D2,Gitter - Schlauch,,,,1
13,A,**VVV**,Attention,D2,Schüler - Leben,,,,
13,A,**VVV**,Attention,D2,Lackierung - Marathon,,,,
13,A,**VVV**,Attention,D2,Falle - Heizung,,,,
13,A,**VVV**,Attention,D2,Winter - Marke,,,,
13,A,**EEE**,Attention,D2,Produktion - Platz,,,,0
13,A,**VVV**,Attention,D2,Laden - Knopf,,,,
14,B,**VVV**,RehearsalAttention,A1,Idee - Morgen,,,,
14,B,**EEE**,RehearsalAttention,A1,Geist - Lage,,,,0
14,B,**EEE**,RehearsalAttention,A1,Wissenschaft - Tasse,,,,0
14,B,**VVV**,RehearsalAttention,A1,Industrie - Artikel,,,,
14,B,**EEE**,RehearsalAttention,A1,Umstand - Socken,,,,0
14,B,**EEE**,RehearsalAttention,A1,Dame - Verfügung,,,,0
14,B,**VVV**,RehearsalAttention,A1,Chef - Acker,,,,
14,B,**EEE**,RehearsalAttention,A1,Druck - Topf,,,,0
14,B,**VVV**,RehearsalAttention,A1,Raum - Berliner,,,,
14,B,**EEE**,RehearsalAttention,A1,Staat - Regierung,,,,1
14,B,**VVV**,RehearsalAttention,A1,Zahl - Verhalten,,,,
14,B,**VVV**,RehearsalAttention,A1,Funktion - Dorf,,,,
14,B,**EEE**,RehearsalAttention,A1,Haltung - Ball,,,,0
14,B,**VVV**,RehearsalAttention,A1,Mitte - Stift,,,,
14,B,**VVV**,RehearsalAttention,A1,Werk - Aufgabe,,,,
14,B,**VVV**,RehearsalAttention,A1,Haus - System,,,,
14,B,**VVV**,RehearsalAttention,A1,Arme - Glück,,,,
14,B,**VVV**,RehearsalAttention,A1,Prinzip - Zaun,,,,
14,B,**EEE**,RehearsalAttention,A1,Kenntnis - Wase,,,,0
14,B,**VVV**,RehearsalAttention,A1,Vorschlag - Poster,,,,
14,B,**EEE**,RehearsalAttention,A1,Größe - Beschreibung,,,,0
14,B,**EEE**,RehearsalAttention,A1,Grund - Urkunde,,,,0
14,B,**EEE**,RehearsalAttention,A1,Entscheidung - Tüte,,,,0
14,B,**EEE**,RehearsalAttention,A1,Richtung - Maß,,,,0
14,B,**VVV**,RehearsalAttention,A2,Zeit - Ventil,,,,
14,B,**EEE**,RehearsalAttention,A2,Stunde - Polizei,,,,0
14,B,**EEE**,RehearsalAttention,A2,Behandlung - Schrift,,,,0
14,B,**EEE**,RehearsalAttention,A2,Wesen - Durchführung,,,,0
14,B,**VVV**,RehearsalAttention,A2,Inhalt - Zweck,,,,
14,B,**VVV**,RehearsalAttention,A2,Schädel - Million,,,,
14,B,**EEE**,RehearsalAttention,A2,Gelegenheit - Ordner,,,,0
14,B,**EEE**,RehearsalAttention,A2,Schaden - Bein,,,,0
14,B,**EEE**,RehearsalAttention,A2,Partei - Herz,,,,0
14,B,**VVV**,RehearsalAttention,A2,Mädchen - Ding,,,,
14,B,**VVV**,RehearsalAttention,A2,Monat - Mitarbeiter,,,,
14,B,**VVV**,RehearsalAttention,A2,Wasser - Brief,,,,
14,B,**EEE**,RehearsalAttention,A2,Kaiser - Tat,,,,0
14,B,**VVV**,RehearsalAttention,A2,Theater - Zeitung,,,,
14,B,**VVV**,RehearsalAttention,A2,Jugend - General,,,,
14,B,**EEE**,RehearsalAttention,A2,Anzahl - Telefon,,,,0
14,B,**EEE**,RehearsalAttention,A2,Seele - Presse,,,,0
14,B,**VVV**,RehearsalAttention,A2,Geschichte - Ergebnis,,,,
14,B,**VVV**,RehearsalAttention,A2,Kultur - Bedeutung,,,,
14,B,**EEE**,RehearsalAttention,A2,Hälfte - Klettern,,,,0
14,B,**EEE**,RehearsalAttention,A2,Liebe - Sprache,,1,0.5,0
14,B,**EEE**,RehearsalAttention,A2,Arzt - Klasse,,,,0
14,B,**VVV**,RehearsalAttention,A2,Bereich - Berg,,,,
14,B,**VVV**,RehearsalAttention,A2,Bauer - Versuch,,,,
14,B,**EEE**,Rehearsal,B1,Ausdruck - Bruder,,,,0
14,B,**VVV**,Rehearsal,B1,Tier - Flasche,,,,
14,B,**VVV**,Rehearsal,B1,Stachel - Armee,,,,
14,B,**EEE**,Rehearsal,B1,Hand - Planet,,,,0
14,B,**VVV**,Rehearsal,B1,Stimme - Tätigkeit,,,,
14,B,**VVV**,Rehearsal,B1,Teil - Besen,,,,
14,B,**EEE**,Rehearsal,B1,Zustand - Schnee,,,,0
14,B,**VVV**,Rehearsal,B1,Verlobung - Augenblick,,,,
14,B,**EEE**,Rehearsal,B1,Kosten - Jahr,,,,0
14,B,**VVV**,Rehearsal,B1,Gruppe - Stück,,,,
14,B,**VVV**,Rehearsal,B1,Beispiel - Blut,,,,
14,B,**EEE**,Rehearsal,B1,Gegenstand - Pferd,,1,0.5,0
14,B,**VVV**,Rehearsal,B1,Lösung - Körper,,,,
14,B,**EEE**,Rehearsal,B1,Stamm - Garten,,,,0
14,B,**EEE**,Rehearsal,B1,Kind - Gericht,,,,0
14,B,**EEE**,Rehearsal,B1,Rat - Stein,,,,0
14,B,**VVV**,Rehearsal,B1,Untersuchung - Brücke,,,,
14,B,**VVV**,Rehearsal,B1,Mittel - Zusammenhang,,,,
14,B,**EEE**,Rehearsal,B1,Tatsache - Schläger,,,,0
14,B,**EEE**,Rehearsal,B1,Ozean - Lehne,,,,0
14,B,**EEE**,Rehearsal,B1,Kritik - Buch,,,,0
14,B,**EEE**,Rehearsal,B1,Welt - Willen,,,,0
14,B,**VVV**,Rehearsal,B1,Schutz - Bildung,,,,
14,B,**VVV**,Rehearsal,B1,Volk - Straße,,,,
14,B,**VVV**,Rehearsal,B2,Wirkung - Vertreter,,,,
14,B,**EEE**,Rehearsal,B2,Tür - Theorie,1,,1,1
14,B,**EEE**,Rehearsal,B2,Erfahrung - Sand,,,,0
14,B,**VVV**,Rehearsal,B2,Boden - Gebiet,,,,
14,B,**VVV**,Rehearsal,B2,Luft - Unterstützung,,,,
14,B,**VVV**,Rehearsal,B2,Erde - Ordnung,,,,
14,B,**EEE**,Rehearsal,B2,Kopf - Leitung,,,,0
14,B,**EEE**,Rehearsal,B2,Kirche - Zimmer,,,,0
14,B,**EEE**,Rehearsal,B2,Tanne - Geige,,,,0
14,B,**VVV**,Rehearsal,B2,Farbe - Roller,,,,
14,B,**EEE**,Rehearsal,B2,Natur - Blick,,,,0
14,B,**EEE**,Rehearsal,B2,Wort - Anwendung,,,,0
14,B,**VVV**,Rehearsal,B2,Abschluss - Rathaus,,,,
14,B,**VVV**,Rehearsal,B2,Ofen - Gardinen,,,,
14,B,**EEE**,Rehearsal,B2,Antrag - Sport,,,,0
14,B,**EEE**,Rehearsal,B2,Gefühl - Wert,,,,0
14,B,**VVV**,Rehearsal,B2,Schneider - Nacht,,,,
14,B,**VVV**,Rehearsal,B2,Wirtschaft - Vertrag,,,,
14,B,**EEE**,Rehearsal,B2,Kreis - Erkenntnis,,,,0
14,B,**EEE**,Rehearsal,B2,Feind - Bewusstsein,,,,0
14,B,**VVV**,Rehearsal,B2,Rede - Vorstellung,,,,
14,B,**VVV**,Rehearsal,B2,Regel - Bild,,,,
14,B,**EEE**,Rehearsal,B2,Organisation - Statue,,,,0
14,B,**VVV**,Rehearsal,B2,Mensch - Rechte,,,,
14,B,**EEE**,Control,C1,Auge - Einfluss,,,,0
14,B,**VVV**,Control,C1,Tag - Wald,,,,
14,B,**EEE**,Control,C1,Spiegel - Fenster,,1,0.5,0
14,B,**EEE**,Control,C1,Mund - Schrank,,,,1
14,B,**VVV**,Control,C1,Düne - Arena,,,,
14,B,**EEE**,Control,C1,Vater - Möglichkeit,,1,0.5,0
14,B,**VVV**,Control,C1,Jahrhundert - Stern,,,,
14,B,**EEE**,Control,C1,Abkommen - Meer,,1,0.5,0
14,B,**VVV**,Control,C1,Zweifel - Aussicht,,,,
14,B,**VVV**,Control,C1,Punkt - Woche,,,,
14,B,**VVV**,Control,C1,Verhältnis - Titel,,,,
14,B,**EEE**,Control,C1,Schritt - Arbeit,1,,1,1
14,B,**VVV**,Control,C1,Waffe - Kamin,,,,
14,B,**VVV**,Control,C1,Karton - Koffer,,,,
14,B,**VVV**,Control,C1,Führung - Wandern,,,,
14,B,**EEE**,Control,C1,Prozent - Rasen,,,,0
14,B,**VVV**,Control,C1,Menge - Ziegel,,,,
14,B,**EEE**,Control,C1,Fassade - Girlande,1,,1,1
14,B,**EEE**,Control,C1,Meinung - Macht,1,,1,1
14,B,**VVV**,Control,C1,Insel - Sofa,,,,
14,B,**EEE**,Control,C1,Anspruch - Leiste,,,,0
14,B,**EEE**,Control,C1,Ort - Blatt,,,,0
14,B,**EEE**,Control,C1,Hocker - König,,,,0
14,B,**VVV**,Control,C1,Gesicht - Verwaltung,,,,
14,B,**EEE**,Control,C2,Satz - Bevölkerung,,,,0
14,B,**EEE**,Control,C2,Verbindung - Seite,,,,0
14,B,**EEE**,Control,C2,Zeichen - Sache,,,,0
14,B,**EEE**,Control,C2,Heimat - Eindruck,,,,0
14,B,**EEE**,Control,C2,Name - Akademie,,,,0
14,B,**VVV**,Control,C2,Einheit - Erklärung,,,,
14,B,**VVV**,Control,C2,Preis - Schwierigkeit,,,,
14,B,**VVV**,Control,C2,Sohn - Angeklagte,,,,
14,B,**VVV**,Control,C2,Gedanke - Linie,,,,
14,B,**VVV**,Control,C2,Folge - Kabel,,,,
14,B,**EEE**,Control,C2,Spiel - Gegensatz,,,,0
14,B,**VVV**,Control,C2,Literatur - Wirklichkeit,,,,
14,B,**VVV**,Control,C2,Verhandlung - Westen,,,,
14,B,**VVV**,Control,C2,Schicksal - Weise,,,,
14,B,**EEE**,Control,C2,Wohnung - Stadt,1,,1,1
14,B,**EEE**,Control,C2,Land - Gegenwart,,1,0.5,1
14,B,**EEE**,Control,C2,Krieg - Foto,1,,1,1
14,B,**VVV**,Control,C2,Gestalt - Karte,,,,
14,B,**VVV**,Control,C2,Bürger - Philosophie,,,,
14,B,**EEE**,Control,C2,Kacheln - Scheibe,,,,0
14,B,**VVV**,Control,C2,Nähe - Computer,,,,
14,B,**VVV**,Control,C2,Wein - Unterführung,,,,
14,B,**EEE**,Control,C2,Rücken - Angst,,,,1
14,B,**EEE**,Control,C2,Hoffnung - Bedingung,,,,0
14,B,**VVV**,Attention,D1,Eltern - Salz,,,,
14,B,**VVV**,Attention,D1,Bett - Behälter,,,,
14,B,**VVV**,Attention,D1,Gegner - Musik,,,,
14,B,**VVV**,Attention,D1,Rahmen - Abend,,,,
14,B,**EEE**,Attention,D1,Schreibtisch - Stelle,,,,0
14,B,**VVV**,Attention,D1,Klausur - Bauch,,,,
14,B,**EEE**,Attention,D1,Soldat - Bericht,,,,0
14,B,**EEE**,Attention,D1,Gefahr - Zahn,,,,0
14,B,**VVV**,Attention,D1,Verfassung - Locher,,,,
14,B,**VVV**,Attention,D1,Wahrheit - Leute,,,,
14,B,**EEE**,Attention,D1,Freiheit - Reihe,,,,0
14,B,**EEE**,Attention,D1,Wagen - Decke,,,,0
14,B,**VVV**,Attention,D1,Beginn - Gans,,,,
14,B,**VVV**,Attention,D1,Revolution - Pfanne,,,,
14,B,**EEE**,Attention,D1,Zukunft - Hilfe,,,,0
14,B,**EEE**,Attention,D1,Schlüssel - Weg,,,,0
14,B,**EEE**,Attention,D1,Gesetz - Fräulein,,,,0
14,B,**EEE**,Attention,D1,Richter - Konferenz,,,,0
14,B,**EEE**,Attention,D1,Nation - Auffassung,,,,0
14,B,**EEE**,Attention,D1,Mutter - Papier,,,,0
14,B,**VVV**,Attention,D1,Sicherheit - Politik,,,,
14,B,**VVV**,Attention,D1,Absicht - Welle,,,,
14,B,**VVV**,Attention,D1,Schluß - Boot,,,,
14,B,**EEE**,Attention,D1,Schwester - Entwicklung,,,,0
14,B,**EEE**,Attention,D2,Opfer - Wolke,,,,0
14,B,**VVV**,Attention,D2,Küche - Gespräch,,,,
14,B,**EEE**,Attention,D2,Schüler - Leben,,,,0
14,B,**VVV**,Attention,D2,Mitglied - Halle,,,,
14,B,**VVV**,Attention,D2,Interesse - Schere,,,,
14,B,**VVV**,Attention,D2,Produktion - Platz,,,,
14,B,**VVV**,Attention,D2,Gitter - Schlauch,,,,
14,B,**VVV**,Attention,D2,Form - Nagel,,,,
14,B,**EEE**,Attention,D2,Urteil - Finger,1,,1,1
14,B,**EEE**,Attention,D2,Beutel - Lenkrad,,,,0
14,B,**EEE**,Attention,D2,Darstellung - Fluss,,,,0
14,B,**EEE**,Attention,D2,Freibad - Abfall,,,,0
14,B,**EEE**,Attention,D2,Person - Schule,,,,0
14,B,**VVV**,Attention,D2,Schauspieler - Frau,,,,
14,B,**VVV**,Attention,D2,Handel - Gewalt,,,,
14,B,**EEE**,Attention,D2,Falle - Heizung,,,,1
14,B,**EEE**,Attention,D2,Laden - Knopf,1,,1,1
14,B,**VVV**,Attention,D2,Kommission - Seil,,,,
14,B,**EEE**,Attention,D2,Lackierung - Marathon,,1,0.5,0
14,B,**VVV**,Attention,D2,Denken - Park,,,,
14,B,**VVV**,Attention,D2,Mönch - Minute,,,,
14,B,**EEE**,Attention,D2,Minister - Rolle,,,,0
14,B,**EEE**,Attention,D2,Winter - Marke,,,,1
14,B,**VVV**,Attention,D2,Ansicht - Fisch,,,,
15,D,**EEE**,RehearsalAttention,A1,Liebe - Sprache,,,,0
15,D,**VVV**,RehearsalAttention,A1,Zeit - Ventil,,,,
15,D,**VVV**,RehearsalAttention,A1,Geschichte - Ergebnis,,,,
15,D,**VVV**,RehearsalAttention,A1,Bereich - Berg,,,,
15,D,**EEE**,RehearsalAttention,A1,Arzt - Klasse,,,,0
15,D,**VVV**,RehearsalAttention,A1,Jugend - General,,,,
15,D,**VVV**,RehearsalAttention,A1,Monat - Mitarbeiter,,,,
15,D,**VVV**,RehearsalAttention,A1,Wasser - Brief,,,,
15,D,**EEE**,RehearsalAttention,A1,Schaden - Bein,,,,0
15,D,**EEE**,RehearsalAttention,A1,Anzahl - Telefon,,,,0
15,D,**VVV**,RehearsalAttention,A1,Kultur - Bedeutung,,,,
15,D,**EEE**,RehearsalAttention,A1,Partei - Herz,1,,1,1
15,D,**EEE**,RehearsalAttention,A1,Wesen - Durchführung,,,,0
15,D,**EEE**,RehearsalAttention,A1,Gelegenheit - Ordner,,,,0
15,D,**VVV**,RehearsalAttention,A1,Theater - Zeitung,,,,
15,D,**EEE**,RehearsalAttention,A1,Stunde - Polizei,,,,0
15,D,**VVV**,RehearsalAttention,A1,Bauer - Versuch,,,,
15,D,**VVV**,RehearsalAttention,A1,Inhalt - Zweck,,,,
15,D,**EEE**,RehearsalAttention,A1,Behandlung - Schrift,,,,0
15,D,**EEE**,RehearsalAttention,A1,Hälfte - Klettern,,,,0
15,D,**VVV**,RehearsalAttention,A1,Mädchen - Ding,,,,
15,D,**EEE**,RehearsalAttention,A1,Kaiser - Tat,,,,0
15,D,**EEE**,RehearsalAttention,A1,Seele - Presse,,,,0
15,D,**VVV**,RehearsalAttention,A1,Schädel - Million,,,,
15,D,**EEE**,RehearsalAttention,A2,Umstand - Socken,,,,0
15,D,**VVV**,RehearsalAttention,A2,Werk - Aufgabe,,,,
15,D,**VVV**,RehearsalAttention,A2,Idee - Morgen,,,,
15,D,**VVV**,RehearsalAttention,A2,Raum - Berliner,,,,
15,D,**VVV**,RehearsalAttention,A2,Haus - System,,,,
15,D,**EEE**,RehearsalAttention,A2,Größe - Beschreibung,,,,0
15,D,**EEE**,RehearsalAttention,A2,Staat - Regierung,,,,1
15,D,**EEE**,RehearsalAttention,A2,Wissenschaft - Tasse,,,,0
15,D,**EEE**,RehearsalAttention,A2,Haltung - Ball,,,,0
15,D,**VVV**,RehearsalAttention,A2,Arme - Glück,,,,
15,D,**VVV**,RehearsalAttention,A2,Mitte - Stift,,,,
15,D,**EEE**,RehearsalAttention,A2,Grund - Urkunde,,,,0
15,D,**EEE**,RehearsalAttention,A2,Entscheidung - Tüte,,,,0
15,D,**VVV**,RehearsalAttention,A2,Industrie - Artikel,,,,
15,D,**VVV**,RehearsalAttention,A2,Prinzip - Zaun,,,,
15,D,**EEE**,RehearsalAttention,A2,Richtung - Maß,,,,0
15,D,**EEE**,RehearsalAttention,A2,Druck - Topf,,,,0
15,D,**EEE**,RehearsalAttention,A2,Dame - Verfügung,,,,0
15,D,**VVV**,RehearsalAttention,A2,Vorschlag - Poster,,,,
15,D,**EEE**,RehearsalAttention,A2,Geist - Lage,,,,0
15,D,**VVV**,RehearsalAttention,A2,Zahl - Verhalten,,,,
15,D,**EEE**,RehearsalAttention,A2,Kenntnis - Wase,,,,0
15,D,**VVV**,RehearsalAttention,A2,Funktion - Dorf,,,,
15,D,**VVV**,RehearsalAttention,A2,Chef - Acker,,,,
15,D,**EEE**,Rehearsal,B1,Gefühl - Wert,,,,0
15,D,**EEE**,Rehearsal,B1,Kirche - Zimmer,,,,0
15,D,**EEE**,Rehearsal,B1,Feind - Bewusstsein,,,,0
15,D,**EEE**,Rehearsal,B1,Antrag - Sport,,,,0
15,D,**EEE**,Rehearsal,B1,Wort - Anwendung,,,,0
15,D,**EEE**,Rehearsal,B1,Natur - Blick,,,,0
15,D,**VVV**,Rehearsal,B1,Mensch - Rechte,,,,
15,D,**VVV**,Rehearsal,B1,Ofen - Gardinen,,,,
15,D,**EEE**,Rehearsal,B1,Organisation - Statue,,,,0
15,D,**VVV**,Rehearsal,B1,Wirtschaft - Vertrag,,,,
15,D,**EEE**,Rehearsal,B1,Kreis - Erkenntnis,,,,1
15,D,**VVV**,Rehearsal,B1,Erde - Ordnung,,,,
15,D,**VVV**,Rehearsal,B1,Boden - Gebiet,,,,
15,D,**VVV**,Rehearsal,B1,Schneider - Nacht,,,,
15,D,**EEE**,Rehearsal,B1,Tür - Theorie,,,,0
15,D,**VVV**,Rehearsal,B1,Regel - Bild,,,,
15,D,**EEE**,Rehearsal,B1,Tanne - Geige,,,,0
15,D,**VVV**,Rehearsal,B1,Wirkung - Vertreter,,,,
15,D,**VVV**,Rehearsal,B1,Rede - Vorstellung,,,,
15,D,**VVV**,Rehearsal,B1,Farbe - Roller,,,,
15,D,**VVV**,Rehearsal,B1,Abschluss - Rathaus,,,,
15,D,**EEE**,Rehearsal,B1,Erfahrung - Sand,,,,0
15,D,**EEE**,Rehearsal,B1,Kopf - Leitung,,,,0
15,D,**VVV**,Rehearsal,B1,Luft - Unterstützung,,,,
15,D,**EEE**,Rehearsal,B2,Welt - Willen,,,,0
15,D,**EEE**,Rehearsal,B2,Ozean - Lehne,,,,0
15,D,**VVV**,Rehearsal,B2,Mittel - Zusammenhang,,,,
15,D,**VVV**,Rehearsal,B2,Stachel - Armee,,,,
