Subject,WordPair,MemCuePost,CuedRecall,FreeRecall_Total_prob
132,Truppe - Uhr,**EEE**,1,0
132,Zeit - Ventil,**EEE**,1,0
132,Spiegel - Fenster,**EEE**,1,0
132,Recht - Frage,**EEE**,0,1
132,Seele - Presse,**EEE**,1,1
132,Liebe - Sprache,**EEE**,1,0
132,Wasser - Brief,**VVV**,1,0
132,Himmel - Kraft,**VVV**,0,0
132,Haus - System,**EEE**,0,0.5
132,Partei - Herz,**EEE**,1,0
132,Stimme - Tätigkeit,**VVV**,1,1
132,Gegner - Musik,**VVV**,1,1
132,Rahmen - Abend,**EEE**,0,0
132,Staat - Regierung,**VVV**,0,0
133,Seele - Presse,**EEE**,1,1
133,Zeit - Ventil,**VVV**,0,0
133,Stimme - Tätigkeit,**EEE**,1,0
133,Haus - System,**EEE**,1,1
133,Spiegel - Fenster,**EEE**,0,0
133,Rahmen - Abend,**VVV**,0,0
133,Staat - Regierung,**VVV**,0,0
133,Liebe - Sprache,**VVV**,0,0
133,Partei - Herz,**VVV**,0,0
133,Wasser - Brief,**VVV**,0,0
133,Gesicht - Verwaltung,**VVV**,0,0
133,Soldat - Bericht,**EEE**,1,1
133,Tochter - Dienst,**EEE**,1,1
133,Zukunft - Hilfe,**VVV**,1,0
133,Truppe - Uhr,**VVV**,0,0
133,Gegner - Musik,**EEE**,0,0
133,Beziehung - Wunsch,**VVV**,0,0
133,Himmel - Kraft,**EEE**,0,0.5
133,Zeichen - Sache,**EEE**,0,0
133,Recht - Frage,**VVV**,0,0
133,Kosten - Jahr,**EEE**,0,0.5
133,Kirche - Zimmer,**EEE**,0,0
133,Arzt - Klasse,**VVV**,0,0
133,Höhe - Kapital,**EEE**,0,0
134,Soldat - Bericht,**VVV**,0,0
134,Zeit - Ventil,**EEE**,0,0
134,Kosten - Jahr,**EEE**,1,1
134,Recht - Frage,**VVV**,0,0
134,Kirche - Zimmer,**VVV**,0,0
134,Tochter - Dienst,**EEE**,0,1
134,Rahmen - Abend,**VVV**,0,0
134,Haus - System,**VVV**,0,0
134,Arzt - Klasse,**VVV**,0,0
134,Gegner - Musik,**EEE**,0,0
134,Wasser - Brief,**EEE**,0,0
134,Partei - Herz,**VVV**,0,0
134,Beziehung - Wunsch,**EEE**,0,0
134,Höhe - Kapital,**EEE**,0,0
134,Spiegel - Fenster,**EEE**,0,0.5
134,Zeichen - Sache,**VVV**,0,0
134,Seele - Presse,**VVV**,1,1
134,Himmel - Kraft,**VVV**,0,0
134,Liebe - Sprache,**EEE**,1,1
134,Truppe - Uhr,**EEE**,0,0
134,Staat - Regierung,**VVV**,0,0
134,Gesicht - Verwaltung,**EEE**,0,0
134,Stimme - Tätigkeit,**EEE**,0,0
134,Zukunft - Hilfe,**VVV**,0,0
135,Seele - Presse,**VVV**,1,0
135,Wasser - Brief,**VVV**,1,0
135,Himmel - Kraft,**EEE**,1,0
135,Haus - System,**VVV**,0,0
135,Gegner - Musik,**EEE**,0,0
135,Zeichen - Sache,**EEE**,1,1
135,Liebe - Sprache,**EEE**,0,0
135,Spiegel - Fenster,**VVV**,0,0
135,Partei - Herz,**EEE**,1,1
135,Zeit - Ventil,**VVV**,0,0
135,Kosten - Jahr,**VVV**,0,0
135,Zukunft - Hilfe,**EEE**,1,1
135,Tochter - Dienst,**VVV**,0,0
135,Beziehung - Wunsch,**VVV**,1,0
135,Truppe - Uhr,**VVV**,1,1
135,Kirche - Zimmer,**EEE**,0,0
135,Stimme - Tätigkeit,**VVV**,0,0
135,Soldat - Bericht,**EEE**,1,1
135,Recht - Frage,**VVV**,0,0
135,Höhe - Kapital,**EEE**,0,0
135,Arzt - Klasse,**EEE**,1,0
135,Gesicht - Verwaltung,**VVV**,0,0
135,Rahmen - Abend,**EEE**,1,0
135,Staat - Regierung,**EEE**,0,0
136,Zukunft - Hilfe,**VVV**,0,0
136,Beziehung - Wunsch,**EEE**,1,1
136,Wasser - Brief,**VVV**,0,0.5
136,Gegner - Musik,**VVV**,0,0
136,Gesicht - Verwaltung,**VVV**,1,1
136,Liebe - Sprache,**EEE**,1,1
136,Tochter - Dienst,**VVV**,0,0
136,Soldat - Bericht,**VVV**,0,0
136,Arzt - Klasse,**VVV**,0,0.5
136,Stimme - Tätigkeit,**EEE**,0,0
136,Höhe - Kapital,**EEE**,0,0
136,Seele - Presse,**VVV**,0,0
136,Partei - Herz,**EEE**,0,0
136,Rahmen - Abend,**EEE**,1,0
136,Truppe - Uhr,**EEE**,0,0
136,Haus - System,**EEE**,0,0
136,Staat - Regierung,**EEE**,0,0
136,Recht - Frage,**EEE**,0,0
136,Zeit - Ventil,**VVV**,0,0.5
136,Zeichen - Sache,**VVV**,0,0
136,Himmel - Kraft,**EEE**,1,1
136,Kosten - Jahr,**EEE**,0,0
136,Spiegel - Fenster,**VVV**,0,0
136,Kirche - Zimmer,**VVV**,0,0
137,Partei - Herz,**VVV**,0,0
137,Liebe - Sprache,**EEE**,1,1
137,Recht - Frage,**EEE**,1,1
137,Spiegel - Fenster,**VVV**,0,0
137,Zukunft - Hilfe,**VVV**,0,0
137,Arzt - Klasse,**VVV**,0,0
137,Kirche - Zimmer,**VVV**,0,0
137,Höhe - Kapital,**VVV**,0,0
137,Himmel - Kraft,**VVV**,1,1
137,Rahmen - Abend,**EEE**,1,1
137,Beziehung - Wunsch,**VVV**,1,0.5
137,Gesicht - Verwaltung,**EEE**,0,1
137,Truppe - Uhr,**EEE**,0,0
137,Wasser - Brief,**EEE**,0,0.5
137,Kosten - Jahr,**EEE**,1,0
137,Haus - System,**EEE**,1,0
137,Zeichen - Sache,**VVV**,0,0
137,Staat - Regierung,**EEE**,0,0
137,Zeit - Ventil,**EEE**,0,0
137,Gegner - Musik,**EEE**,0,0
137,Soldat - Bericht,**VVV**,0,0
137,Stimme - Tätigkeit,**EEE**,0,0
137,Tochter - Dienst,**VVV**,0,0
137,Seele - Presse,**VVV**,0,0
138,Gesicht - Verwaltung,**VVV**,1,0
138,Zeit - Ventil,**EEE**,0,0.5
138,Arzt - Klasse,**VVV**,0,0
138,Haus - System,**VVV**,1,0.5
138,Staat - Regierung,**EEE**,1,1
138,Zeichen - Sache,**VVV**,0,0
138,Seele - Presse,**VVV**,0,0
138,Recht - Frage,**EEE**,1,0
138,Zukunft - Hilfe,**VVV**,0,0
138,Stimme - Tätigkeit,**VVV**,0,0.5
138,Spiegel - Fenster,**EEE**,0,0
138,Himmel - Kraft,**VVV**,1,0
138,Wasser - Brief,**VVV**,0,0
138,Partei - Herz,**EEE**,1,0
138,Liebe - Sprache,**EEE**,0,0
138,Kosten - Jahr,**VVV**,0,0
138,Truppe - Uhr,**EEE**,1,1
138,Höhe - Kapital,**EEE**,0,0
138,Soldat - Bericht,**VVV**,0,0
138,Kirche - Zimmer,**EEE**,1,1
138,Rahmen - Abend,**EEE**,1,1
138,Beziehung - Wunsch,**VVV**,1,0
138,Gegner - Musik,**EEE**,0,0
138,Tochter - Dienst,**EEE**,0,0
