"encodingTASK","studyorder","studyrating","newSS","cond","testtria","studytria","stim1","stim2","newresp","response","whichblockfirst","cv","subject","cuefreq","targetfreq","bothfreq","acc","procedure","trial","duration","onset","list"
2,1,7,24,2,11,13,"ledger","latin",0,"tube",0,"LCV",15,"HF","HF","HF",0,"study",121,2750,780000,4
2,2,9,24,2,1,14,"empire","emperor",0,"emplor",0,"LCV",15,"HF","HF","HF",0,"study",122,2750,782750,4
2,2,5,24,2,5,15,"tube","topic",2,"no",0,"LCV",15,"HF","HF","HF",0,"study",123,2750,785500,4
2,1,6,24,2,12,16,"wool","verb",1,"verb",0,"LCV",15,"HF","HF","HF",1,"study",124,2750,788250,4
2,1,3,24,2,14,17,"fig","equator",2,"no",0,"LCV",15,"HF","HF","HF",0,"study",125,2750,791000,4
2,2,3,24,2,15,18,"constitution","congress",2,"no",0,"LCV",15,"HF","HF","HF",0,"study",126,62750,793750,4
2,2,9,24,2,1,14,"empire",NA,0,"emplor",0,"LCV",15,"HF","HF","HF",0,"test",127,2750,856500,4
2,2,3,24,2,2,9,"temperature",NA,2,"no",0,"LCV",15,"HF","HF","HF",0,"test",128,2750,859250,4
2,1,7,24,2,3,3,"nucleus",NA,2,"no",0,"LCV",15,"HF","HF","HF",0,"test",129,2750,862000,4
2,1,7,24,2,4,10,"tissue",NA,1,"theory",0,"LCV",15,"HF","HF","HF",1,"test",130,2750,864750,4
2,2,5,24,2,5,15,"tube",NA,2,"no",0,"LCV",15,"HF","HF","HF",0,"test",131,2750,867500,4
2,1,9,24,2,6,12,"employer",NA,1,"employee",0,"LCV",15,"HF","HF","HF",1,"test",132,2750,870250,4
2,2,7,24,2,7,7,"environment",NA,2,"no",0,"LCV",15,"HF","HF","HF",0,"test",133,2750,873000,4
2,1,7,24,2,8,8,"slavery",NA,2,"no",0,"LCV",15,"HF","HF","HF",0,"test",134,2750,875750,4
2,1,7,24,2,9,5,"gravity",NA,1,"grandfather",0,"LCV",15,"HF","HF","HF",1,"test",135,2750,878500,4
2,2,6,24,2,10,4,"marriage",NA,1,"lion",0,"LCV",15,"HF","HF","HF",1,"test",136,2750,881250,4
2,1,7,24,2,11,13,"ledger",NA,0,"tube",0,"LCV",15,"HF","HF","HF",0,"test",137,2750,884000,4
2,1,6,24,2,12,16,"wool",NA,1,"verb",0,"LCV",15,"HF","HF","HF",1,"test",138,2750,886750,4
2,2,7,24,2,13,6,"reaction",NA,2,"no",0,"LCV",15,"HF","HF","HF",0,"test",139,2750,889500,4
2,1,3,24,2,14,17,"fig",NA,2,"no",0,"LCV",15,"HF","HF","HF",0,"test",140,2750,892250,4
2,2,3,24,2,15,18,"constitution",NA,2,"no",0,"LCV",15,"HF","HF","HF",0,"test",141,2750,895000,4
2,2,7,24,2,16,1,"column",NA,1,"colony",0,"LCV",15,"HF","HF","HF",1,"test",142,2750,897750,4
2,2,7,24,2,17,2,"frog",NA,1,"food",0,"LCV",15,"HF","HF","HF",1,"test",143,2750,900500,4
2,1,7,24,2,18,11,"computer",NA,2,"no",0,"LCV",15,"HF","HF","HF",0,"test",144,92750,903250,4
2,1,3,24,3,5,1,"height","invitation",1,"invitation",0,"HCV",15,"HF","LF","MF",1,"study",145,2750,996000,5
2,2,6,24,3,13,2,"operation","philosopher",2,"no",0,"HCV",15,"HF","LF","MF",0,"study",146,2750,998750,5
2,1,6,24,3,6,3,"performance","publication",1,"public",0,"HCV",15,"HF","LF","MF",1,"study",147,2750,1001500,5
2,2,7,24,3,7,4,"dinner","driveway",2,"no",0,"HCV",15,"HF","LF","MF",0,"study",148,2750,1004250,5
2,1,5,24,3,1,5,"enemy","realm",2,"no",0,"HCV",15,"HF","LF","MF",0,"study",149,2750,1007000,5
2,2,3,24,3,3,6,"quality","inquiry",0,"inequire",0,"HCV",15,"HF","LF","MF",0,"study",150,2750,1009750,5
2,2,3,24,3,8,7,"justice","conjunction",0,"authority",0,"HCV",15,"HF","LF","MF",0,"study",151,2750,1012500,5
2,2,6,24,3,9,8,"evening","monument",0,"danger",0,"HCV",15,"HF","LF","MF",0,"study",152,2750,1015250,5
2,1,3,24,3,11,9,"month","cupboard",2,"no",0,"HCV",15,"HF","LF","MF",0,"study",153,2750,1018000,5
2,1,6,24,3,12,10,"daughter","cafeteria",1,"cafeteria",0,"HCV",15,"HF","LF","MF",1,"study",154,2750,1020750,5
2,2,5,24,3,16,11,"influence","burial",0,"justice",0,"HCV",15,"HF","LF","MF",0,"study",155,2750,1023500,5
2,1,6,24,3,10,12,"wealth","priority",2,"no",0,"HCV",15,"HF","LF","MF",0,"study",156,2750,1026250,5
2,2,3,24,3,17,13,"afternoon","hearth",2,"no",0,"HCV",15,"HF","LF","MF",0,"study",157,2750,1029000,5
2,1,7,24,3,14,14,"moment","industrialization",1,"industralization",0,"HCV",15,"HF","LF","MF",1,"study",158,2750,1031750,5
2,2,7,24,3,2,15,"danger","neutrality",1,"neutrality",0,"HCV",15,"HF","LF","MF",1,"study",159,2750,1034500,5
2,1,7,24,3,15,16,"authority","underside",2,"no",0,"HCV",15,"HF","LF","MF",0,"study",160,2750,1037250,5
2,2,5,24,3,18,17,"idea","apron",2,"no",0,"HCV",15,"HF","LF","MF",0,"study",161,2750,1040000,5
2,1,3,24,3,4,18,"source","disposal",2,"no",0,"HCV",15,"HF","LF","MF",0,"study",162,62750,1042750,5
2,1,5,24,3,1,5,"enemy",NA,2,"no",0,"HCV",15,"HF","LF","MF",0,"test",163,2750,1105500,5
2,2,7,24,3,2,15,"danger",NA,1,"neutrality",0,"HCV",15,"HF","LF","MF",1,"test",164,2750,1108250,5
2,2,3,24,3,3,6,"quality",NA,0,"inequire",0,"HCV",15,"HF","LF","MF",0,"test",165,2750,1111000,5
2,1,3,24,3,4,18,"source",NA,2,"no",0,"HCV",15,"HF","LF","MF",0,"test",166,2750,1113750,5
2,1,3,24,3,5,1,"height",NA,1,"invitation",0,"HCV",15,"HF","LF","MF",1,"test",167,2750,1116500,5
2,1,6,24,3,6,3,"performance",NA,1,"public",0,"HCV",15,"HF","LF","MF",1,"test",168,2750,1119250,5
2,2,7,24,3,7,4,"dinner",NA,2,"no",0,"HCV",15,"HF","LF","MF",0,"test",169,2750,1122000,5
2,2,3,24,3,8,7,"justice",NA,0,"authority",0,"HCV",15,"HF","LF","MF",0,"test",170,2750,1124750,5
2,2,6,24,3,9,8,"evening",NA,0,"danger",0,"HCV",15,"HF","LF","MF",0,"test",171,2750,1127500,5
2,1,6,24,3,10,12,"wealth",NA,2,"no",0,"HCV",15,"HF","LF","MF",0,"test",172,2750,1130250,5
2,1,3,24,3,11,9,"month",NA,2,"no",0,"HCV",15,"HF","LF","MF",0,"test",173,2750,1133000,5
2,1,6,24,3,12,10,"daughter",NA,1,"cafeteria",0,"HCV",15,"HF","LF","MF",1,"test",174,2750,1135750,5
2,2,6,24,3,13,2,"operation",NA,2,"no",0,"HCV",15,"HF","LF","MF",0,"test",175,2750,1138500,5
2,1,7,24,3,14,14,"moment",NA,1,"industralization",0,"HCV",15,"HF","LF","MF",1,"test",176,2750,1141250,5
2,1,7,24,3,15,16,"authority",NA,2,"no",0,"HCV",15,"HF","LF","MF",0,"test",177,2750,1144000,5
2,2,5,24,3,16,11,"influence",NA,0,"justice",0,"HCV",15,"HF","LF","MF",0,"test",178,2750,1146750,5
2,2,3,24,3,17,13,"afternoon",NA,2,"no",0,"HCV",15,"HF","LF","MF",0,"test",179,2750,1149500,5
2,2,5,24,3,18,17,"idea",NA,2,"no",0,"HCV",15,"HF","LF","MF",0,"test",180,92750,1152250,5
2,1,5,24,3,6,1,"alcohol","abbot",0,"abdot",0,"LCV",15,"HF","LF","MF",0,"study",181,2750,1245000,6
2,1,6,24,3,9,2,"health","colt",1,"colt",0,"LCV",15,"HF","LF","MF",1,"study",182,2750,1247750,6
2,2,6,24,3,8,3,"hydrogen","cortex",0,"atom",0,"LCV",15,"HF","LF","MF",0,"study",183,2750,1250500,6
2,1,6,24,3,16,4,"bird","caesar",2,"no",0,"LCV",15,"HF","LF","MF",0,"study",184,2750,1253250,6
2,2,4,24,3,18,5,"blood","camel",1,"camel",0,"LCV",15,"HF","LF","MF",1,"study",185,2750,1256000,6
2,2,4,24,3,3,6,"atmosphere","alligator",2,"no",0,"LCV",15,"HF","LF","MF",0,"study",186,2750,1258750,6
2,2,4,24,3,7,7,"insurance","crocodile",0,"car",0,"LCV",15,"HF","LF","MF",0,"study",187,2750,1261500,6
2,1,4,24,3,13,8,"journal","dictation",2,"no",0,"LCV",15,"HF","LF","MF",0,"study",188,2750,1264250,6
2,2,7,24,3,15,9,"king","dinosaur",1,"dinosaur",0,"LCV",15,"HF","LF","MF",1,"study",189,2750,1267000,6
2,2,6,24,3,10,10,"behavior","cacao",2,"no",0,"LCV",15,"HF","LF","MF",0,"study",190,2750,1269750,6
2,1,4,24,3,2,11,"atom","ballet",2,"no",0,"LCV",15,"HF","LF","MF",0,"study",191,2750,1272500,6
2,1,7,24,3,4,12,"clay","cashier",1,"cashier",0,"LCV",15,"HF","LF","MF",1,"study",192,2750,1275250,6
2,1,7,24,3,5,13,"car","capsule",2,"no",0,"LCV",15,"HF","LF","MF",0,"study",193,2750,1278000,6
2,1,7,24,3,14,14,"income","creditor",1,"creditor",0,"LCV",15,"HF","LF","MF",1,"study",194,2750,1280750,6
2,1,6,24,3,12,15,"china","carnival",0,"canity",0,"LCV",15,"HF","LF","MF",0,"study",195,2750,1283500,6
2,2,6,24,3,17,16,"climate","chick",2,"no",0,"LCV",15,"HF","LF","MF",0,"study",196,2750,1286250,6
2,2,5,24,3,1,17,"child","carburetor",2,"no",0,"LCV",15,"HF","LF","MF",0,"study",197,2750,1289000,6
2,2,5,24,3,11,18,"christmas","cartilage",2,"no",0,"LCV",15,"HF","LF","MF",0,"study",198,62750,1291750,6
2,2,5,24,3,1,17,"child",NA,2,"no",0,"LCV",15,"HF","LF","MF",0,"test",199,2750,1354500,6
2,1,4,24,3,2,11,"atom",NA,2,"no",0,"LCV",15,"HF","LF","MF",0,"test",200,2750,1357250,6
2,2,4,24,3,3,6,"atmosphere",NA,2,"no",0,"LCV",15,"HF","LF","MF",0,"test",201,2750,1360000,6
2,1,7,24,3,4,12,"clay",NA,1,"cashier",0,"LCV",15,"HF","LF","MF",1,"test",202,2750,1362750,6
2,1,7,24,3,5,13,"car",NA,2,"no",0,"LCV",15,"HF","LF","MF",0,"test",203,2750,1365500,6
2,1,5,24,3,6,1,"alcohol",NA,0,"abdot",0,"LCV",15,"HF","LF","MF",0,"test",204,2750,1368250,6
2,2,4,24,3,7,7,"insurance",NA,0,"car",0,"LCV",15,"HF","LF","MF",0,"test",205,2750,1371000,6
2,2,6,24,3,8,3,"hydrogen",NA,0,"atom",0,"LCV",15,"HF","LF","MF",0,"test",206,2750,1373750,6
2,1,6,24,3,9,2,"health",NA,1,"colt",0,"LCV",15,"HF","LF","MF",1,"test",207,2750,1376500,6
2,2,6,24,3,10,10,"behavior",NA,2,"no",0,"LCV",15,"HF","LF","MF",0,"test",208,2750,1379250,6
2,2,5,24,3,11,18,"christmas",NA,2,"no",0,"LCV",15,"HF","LF","MF",0,"test",209,2750,1382000,6
2,1,6,24,3,12,15,"china",NA,0,"canity",0,"LCV",15,"HF","LF","MF",0,"test",210,2750,1384750,6
2,1,4,24,3,13,8,"journal",NA,2,"no",0,"LCV",15,"HF","LF","MF",0,"test",211,2750,1387500,6
2,1,7,24,3,14,14,"income",NA,1,"creditor",0,"LCV",15,"HF","LF","MF",1,"test",212,2750,1390250,6
2,2,7,24,3,15,9,"king",NA,1,"dinosaur",0,"LCV",15,"HF","LF","MF",1,"test",213,2750,1393000,6
2,1,6,24,3,16,4,"bird",NA,2,"no",0,"LCV",15,"HF","LF","MF",0,"test",214,2750,1395750,6
2,2,6,24,3,17,16,"climate",NA,2,"no",0,"LCV",15,"HF","LF","MF",0,"test",215,2750,1398500,6
2,2,4,24,3,18,5,"blood",NA,1,"camel",0,"LCV",15,"HF","LF","MF",1,"test",216,92750,1401250,6
2,1,5,24,4,15,1,"rebellion","knowledge",2,"no",0,"HCV",15,"LF","HF","MF",0,"study",217,2750,1494000,7
2,1,7,24,4,16,2,"tragedy","meal",1,"meal",0,"HCV",15,"LF","HF","MF",1,"study",218,2750,1496750,7
2,1,7,24,4,8,3,"manipulation","territory",1,"teritory",0,"HCV",15,"LF","HF","MF",1,"study",219,2750,1499500,7
2,2,7,24,4,1,4,"presentation","breath",1,"breath",0,"HCV",15,"LF","HF","MF",1,"study",220,2750,1502250,7
2,2,7,24,4,9,5,"diagnosis","transportation",1,"transportation",0,"HCV",15,"LF","HF","MF",1,"study",221,2750,1505000,7
2,1,3,24,4,10,6,"construct","variety",2,"no",0,"HCV",15,"LF","HF","MF",0,"study",222,2750,1507750,7
2,2,7,24,4,11,7,"summit","mile",1,"mile",0,"HCV",15,"LF","HF","MF",1,"study",223,2750,1510500,7
2,1,3,24,4,4,8,"attorney","path",2,"no",0,"HCV",15,"LF","HF","MF",0,"study",224,2750,1513250,7
2,1,3,24,4,6,9,"parlor","addition",2,"no",0,"HCV",15,"LF","HF","MF",0,"study",225,2750,1516000,7
2,1,7,24,4,2,10,"publicity","university",1,"university",0,"HCV",15,"LF","HF","MF",1,"study",226,2750,1518750,7
2,2,7,24,4,12,11,"relaxation","ability",1,"ability",0,"HCV",15,"LF","HF","MF",1,"study",227,2750,1521500,7
2,1,7,24,4,5,12,"transition","thing",1,"thing",0,"HCV",15,"LF","HF","MF",1,"study",228,2750,1524250,7
2,2,7,24,4,14,13,"emotion","expression",1,"expression",0,"HCV",15,"LF","HF","MF",1,"study",229,2750,1527000,7
2,2,7,24,4,7,14,"pickup","action",2,"no",0,"HCV",15,"LF","HF","MF",0,"study",230,2750,1529750,7
2,2,3,24,4,17,15,"navigation","today",2,"no",0,"HCV",15,"LF","HF","MF",0,"study",231,2750,1532500,7
2,2,3,24,4,18,16,"restoration","history",1,"history",0,"HCV",15,"LF","HF","MF",1,"study",232,2750,1535250,7
2,1,3,24,4,13,17,"attachment","activity",2,"no",0,"HCV",15,"LF","HF","MF",0,"study",233,2750,1538000,7
2,2,3,24,4,3,18,"persuasion","century",1,"century",0,"HCV",15,"LF","HF","MF",1,"study",234,62750,1540750,7
2,2,7,24,4,1,4,"presentation",NA,1,"breath",0,"HCV",15,"LF","HF","MF",1,"test",235,2750,1603500,7
2,1,7,24,4,2,10,"publicity",NA,1,"university",0,"HCV",15,"LF","HF","MF",1,"test",236,2750,1606250,7
2,2,3,24,4,3,18,"persuasion",NA,1,"century",0,"HCV",15,"LF","HF","MF",1,"test",237,2750,1609000,7
2,1,3,24,4,4,8,"attorney",NA,2,"no",0,"HCV",15,"LF","HF","MF",0,"test",238,2750,1611750,7
2,1,7,24,4,5,12,"transition",NA,1,"thing",0,"HCV",15,"LF","HF","MF",1,"test",239,2750,1614500,7
2,1,3,24,4,6,9,"parlor",NA,2,"no",0,"HCV",15,"LF","HF","MF",0,"test",240,2750,1617250,7
2,2,7,24,4,7,14,"pickup",NA,2,"no",0,"HCV",15,"LF","HF","MF",0,"test",241,2750,1620000,7
2,1,7,24,4,8,3,"manipulation",NA,1,"teritory",0,"HCV",15,"LF","HF","MF",1,"test",242,2750,1622750,7
2,2,7,24,4,9,5,"diagnosis",NA,1,"transportation",0,"HCV",15,"LF","HF","MF",1,"test",243,2750,1625500,7
2,1,3,24,4,10,6,"construct",NA,2,"no",0,"HCV",15,"LF","HF","MF",0,"test",244,2750,1628250,7
2,2,7,24,4,11,7,"summit",NA,1,"mile",0,"HCV",15,"LF","HF","MF",1,"test",245,2750,1631000,7
2,2,7,24,4,12,11,"relaxation",NA,1,"ability",0,"HCV",15,"LF","HF","MF",1,"test",246,2750,1633750,7
2,1,3,24,4,13,17,"attachment",NA,2,"no",0,"HCV",15,"LF","HF","MF",0,"test",247,2750,1636500,7
2,2,7,24,4,14,13,"emotion",NA,1,"expression",0,"HCV",15,"LF","HF","MF",1,"test",248,2750,1639250,7
2,1,5,24,4,15,1,"rebellion",NA,2,"no",0,"HCV",15,"LF","HF","MF",0,"test",249,2750,1642000,7
2,1,7,24,4,16,2,"tragedy",NA,1,"meal",0,"HCV",15,"LF","HF","MF",1,"test",250,2750,1644750,7
2,2,3,24,4,17,15,"navigation",NA,2,"no",0,"HCV",15,"LF","HF","MF",0,"test",251,2750,1647500,7
2,2,3,24,4,18,16,"restoration",NA,1,"history",0,"HCV",15,"LF","HF","MF",1,"test",252,92750,1650250,7
2,1,6,24,4,16,1,"eskimo","electron",0,"electronic",0,"LCV",15,"LF","HF","MF",0,"study",253,2750,1743000,8
2,1,6,24,4,15,2,"guitar","oxygen",1,"oxygon",0,"LCV",15,"LF","HF","MF",1,"study",254,2750,1745750,8
2,2,3,24,4,17,3,"embryo","dad",2,"no",0,"LCV",15,"LF","HF","MF",0,"study",255,2750,1748500,8
2,2,3,24,4,2,4,"intake","population",2,"no",0,"LCV",15,"LF","HF","MF",0,"study",256,2750,1751250,8
2,2,3,24,4,1,5,"glacier","organism",2,"no",0,"LCV",15,"LF","HF","MF",0,"study",257,2750,1754000,8
2,1,3,24,4,14,6,"inca","pond",2,"no",0,"LCV",15,"LF","HF","MF",0,"study",258,2750,1756750,8
2,1,7,24,4,9,7,"iris","professor",1,"professor",0,"LCV",15,"LF","HF","MF",1,"study",259,2750,1759500,8
2,2,6,24,4,3,8,"matrix","protein",1,"protein",0,"LCV",15,"LF","HF","MF",1,"study",260,2750,1762250,8
2,1,3,24,4,18,9,"flask","ocean",2,"no",0,"LCV",15,"LF","HF","MF",0,"study",261,2750,1765000,8
2,1,3,24,4,13,10,"epidermis","education",2,"no",0,"LCV",15,"LF","HF","MF",0,"study",262,2750,1767750,8
2,1,4,24,4,10,11,"electromagnet","customer",2,"no",0,"LCV",15,"LF","HF","MF",0,"study",263,2750,1770500,8
2,2,3,24,4,4,12,"fermentation","element",2,"no",0,"LCV",15,"LF","HF","MF",0,"study",264,2750,1773250,8
2,1,4,24,4,11,13,"heroin","planet",2,"no",0,"LCV",15,"LF","HF","MF",0,"study",265,2750,1776000,8
2,2,3,24,4,5,14,"immunity","policy",2,"no",0,"LCV",15,"LF","HF","MF",0,"study",266,2750,1778750,8
2,2,3,24,4,8,15,"habitat","percent",2,"no",0,"LCV",15,"LF","HF","MF",0,"study",267,2750,1781500,8
2,1,6,24,4,6,16,"iodine","prince",1,"prince",0,"LCV",15,"LF","HF","MF",1,"study",268,2750,1784250,8
2,2,5,24,4,7,17,"ion","product",2,"no",0,"LCV",15,"LF","HF","MF",0,"study",269,2750,1787000,8
2,2,7,24,4,12,18,"equity","electricity",1,"electricity",0,"LCV",15,"LF","HF","MF",1,"study",270,62750,1789750,8
2,2,3,24,4,1,5,"glacier",NA,2,"no",0,"LCV",15,"LF","HF","MF",0,"test",271,2750,1852500,8
2,2,3,24,4,2,4,"intake",NA,2,"no",0,"LCV",15,"LF","HF","MF",0,"test",272,2750,1855250,8
2,2,6,24,4,3,8,"matrix",NA,1,"protein",0,"LCV",15,"LF","HF","MF",1,"test",273,2750,1858000,8
2,2,3,24,4,4,12,"fermentation",NA,2,"no",0,"LCV",15,"LF","HF","MF",0,"test",274,2750,1860750,8
2,2,3,24,4,5,14,"immunity",NA,2,"no",0,"LCV",15,"LF","HF","MF",0,"test",275,2750,1863500,8
2,1,6,24,4,6,16,"iodine",NA,1,"prince",0,"LCV",15,"LF","HF","MF",1,"test",276,2750,1866250,8
2,2,5,24,4,7,17,"ion",NA,2,"no",0,"LCV",15,"LF","HF","MF",0,"test",277,2750,1869000,8
2,2,3,24,4,8,15,"habitat",NA,2,"no",0,"LCV",15,"LF","HF","MF",0,"test",278,2750,1871750,8
2,1,7,24,4,9,7,"iris",NA,1,"professor",0,"LCV",15,"LF","HF","MF",1,"test",279,2750,1874500,8
2,1,4,24,4,10,11,"electromagnet",NA,2,"no",0,"LCV",15,"LF","HF","MF",0,"test",280,2750,1877250,8
2,1,4,24,4,11,13,"heroin",NA,2,"no",0,"LCV",15,"LF","HF","MF",0,"test",281,2750,1880000,8
2,2,7,24,4,12,18,"equity",NA,1,"electricity",0,"LCV",15,"LF","HF","MF",1,"test",282,2750,1882750,8
2,1,3,24,4,13,10,"epidermis",NA,2,"no",0,"LCV",15,"LF","HF","MF",0,"test",283,2750,1885500,8
2,1,3,24,4,14,6,"inca",NA,2,"no",0,"LCV",15,"LF","HF","MF",0,"test",284,2750,1888250,8
2,1,6,24,4,15,2,"guitar",NA,1,"oxygon",0,"LCV",15,"LF","HF","MF",1,"test",285,2750,1891000,8
2,1,6,24,4,16,1,"eskimo",NA,0,"electronic",0,"LCV",15,"LF","HF","MF",0,"test",286,2750,1893750,8
2,2,3,24,4,17,3,"embryo",NA,2,"no",0,"LCV",15,"LF","HF","MF",0,"test",287,2750,1896500,8
2,1,3,24,4,18,9,"flask",NA,2,"no",0,"LCV",15,"LF","HF","MF",0,"test",288,92750,1899250,8
2,1,4,25,1,16,1,"monument","miracle",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",1,2750,0,1
2,2,5,25,1,9,2,"presentation","prayer",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",2,2750,2750,1
2,1,2,25,1,10,3,"guidance","flexibility",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",3,2750,5500,1
2,2,2,25,1,11,4,"inquiry","industrialization",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",4,2750,8250,1
2,1,6,25,1,6,5,"invasion","integration",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",5,2750,11000,1
2,1,4,25,1,12,6,"nuisance","nobility",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",6,2750,13750,1
2,1,1,25,1,17,7,"parlor","orchard",1,"orchard",1,"HCV",16,"LF","LF","LF",1,"study",7,2750,16500,1
2,2,7,25,1,13,8,"philosopher","persuasion",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",8,2750,19250,1
2,2,8,25,1,14,9,"publicity","publication",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",9,2750,22000,1
2,1,3,25,1,15,10,"rebellion","realm",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",10,2750,24750,1
2,2,4,25,1,3,11,"restoration","relaxation",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",11,2750,27500,1
2,2,1,25,1,5,12,"hearth","gym",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",12,2750,30250,1
2,1,1,25,1,18,13,"illusion","hobby",1,"hobby",1,"HCV",16,"LF","LF","LF",1,"study",13,2750,33000,1
2,1,7,25,1,1,14,"pottery","pickup",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",14,2750,35750,1
2,1,5,25,1,4,15,"priority","preservation",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",15,2750,38500,1
2,2,2,25,1,2,16,"odor","obligation",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",16,2750,41250,1
2,2,3,25,1,7,17,"neutrality","navigation",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",17,2750,44000,1
2,2,7,25,1,8,18,"manipulation","invitation",2,"no",1,"HCV",16,"LF","LF","LF",0,"study",18,62750,46750,1
2,1,7,25,1,1,14,"pottery",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",19,2750,109500,1
2,2,2,25,1,2,16,"odor",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",20,2750,112250,1
2,2,4,25,1,3,11,"restoration",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",21,2750,115000,1
2,1,5,25,1,4,15,"priority",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",22,2750,117750,1
2,2,1,25,1,5,12,"hearth",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",23,2750,120500,1
2,1,6,25,1,6,5,"invasion",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",24,2750,123250,1
2,2,3,25,1,7,17,"neutrality",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",25,2750,126000,1
2,2,7,25,1,8,18,"manipulation",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",26,2750,128750,1
2,2,5,25,1,9,2,"presentation",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",27,2750,131500,1
2,1,2,25,1,10,3,"guidance",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",28,2750,134250,1
2,2,2,25,1,11,4,"inquiry",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",29,2750,137000,1
2,1,4,25,1,12,6,"nuisance",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",30,2750,139750,1
2,2,7,25,1,13,8,"philosopher",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",31,2750,142500,1
2,2,8,25,1,14,9,"publicity",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",32,2750,145250,1
2,1,3,25,1,15,10,"rebellion",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",33,2750,148000,1
2,1,4,25,1,16,1,"monument",NA,2,"no",1,"HCV",16,"LF","LF","LF",0,"test",34,2750,150750,1
2,1,1,25,1,17,7,"parlor",NA,1,"orchard",1,"HCV",16,"LF","LF","LF",1,"test",35,2750,153500,1
2,1,1,25,1,18,13,"illusion",NA,1,"hobby",1,"HCV",16,"LF","LF","LF",1,"test",36,92750,156250,1
2,2,1,25,1,18,1,"equity","cortex",2,"no",1,"LCV",16,"LF","LF","LF",0,"study",37,2750,249000,2
2,1,6,25,1,3,2,"dinosaur","intake",1,"intake",1,"LCV",16,"LF","LF","LF",1,"study",38,2750,251750,2
2,2,3,25,1,4,3,"polo","dictation",2,"no",1,"LCV",16,"LF","LF","LF",0,"study",39,2750,254500,2
2,1,1,25,1,9,4,"caesar","prism",2,"no",1,"LCV",16,"LF","LF","LF",0,"study",40,2750,257250,2
2,2,5,25,1,11,5,"carburetor","saturn",2,"no",1,"LCV",16,"LF","LF","LF",0,"study",41,2750,260000,2
2,2,2,25,1,1,6,"inca","soccer",2,"no",1,"LCV",16,"LF","LF","LF",0,"study",42,2750,262750,2
2,1,1,25,1,13,7,"torque","penicillin",2,"no",1,"LCV",16,"LF","LF","LF",0,"study",43,2750,265500,2
2,2,1,25,1,5,8,"urine","quantum",2,"no",1,"LCV",16,"LF","LF","LF",0,"study",44,2750,268250,2
2,2,1,25,1,16,9,"ballet","colt",1,"colt",1,"LCV",16,"LF","LF","LF",1,"study",45,2750,271000,2
2,1,1,25,1,14,10,"embryo","abbot",2,"no",1,"LCV",16,"LF","LF","LF",0,"study",46,2750,273750,2
2,1,8,25,1,15,11,"camel","alligator",0,"crocodile",1,"LCV",16,"LF","LF","LF",0,"study",47,2750,276500,2
2,1,5,25,1,10,12,"rehearsal","nicotine",0,"cigarette",1,"LCV",16,"LF","LF","LF",0,"study",48,2750,279250,2
2,2,6,25,1,2,13,"shoemaker","sheriff",2,"no",1,"LCV",16,"LF","LF","LF",0,"study",49,2750,282000,2
2,2,7,25,1,6,14,"plasma","eskimo",1,"eskimo",1,"LCV",16,"LF","LF","LF",1,"study",50,2750,284750,2
2,1,4,25,1,17,15,"fermentation","quotation",2,"no",1,"LCV",16,"LF","LF","LF",0,"study",51,2750,287500,2
2,1,5,25,1,7,16,"crocodile","electromagnet",0,"camel",1,"LCV",16,"LF","LF","LF",0,"study",52,2750,290250,2
2,2,5,25,1,8,17,"habitat","cacao",2,"no",1,"LCV",16,"LF","LF","LF",0,"study",53,2750,293000,2
2,1,6,25,1,12,18,"pharaoh","cartilage",1,"cartilidge",1,"LCV",16,"LF","LF","LF",1,"study",54,62750,295750,2
