,Unnamed: 0,subject,stim1,stim2,procedure,trial,source,rep,rep_prioritem1,rep_prioritem,rep_prioritem2,rep_prioritem3,rep_consec_value,rep_consec_lab,condition,word1,word2,correct_resp,acc_resp,rt,acc,stim2.x,stim2.y,studied,studied1,duration,onset,list,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,acc_pred
161,7212,41,bay,nan,test,162,original,strong,5.0,5.0,1.0,1.0,0.5,strong1,rep5and5,bay,enemy,2.0,1.0,1692.0,1.0,enemy,enemy,studied (hits),studied (hits),1692,572.338,context1,context1.bay.nan.,1.6446069747775478,0.6237152638878569,0.0,1.0,0.9951991438401266,True,context1.bay.enemy.,False,1.0,0.788952588861194,0.0,0.0,2.8733485956068794,0.78233976074832,0.8431761754712537
162,7213,41,phase,nan,test,163,original,weak,1.0,1.0,1.0,2.0,-1.5,weak2,match1and1,phase,doctor,2.0,5.0,4197.0,0.0,doctor,doctor,studied (hits),studied (hits),4197,574.03,context1,context1.phase.nan.,0.773747933997001,0.0858164636059856,0.0,1.0,0.9954503972931191,True,context1.phase.doctor.,False,1.0,0.5149173288786764,0.0,0.0,3.0,1.3465053124495243,0.4260568764381462
166,7217,41,jazz,nan,test,167,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,jazz,aircraft,2.0,1.0,2802.0,1.0,aircraft,aircraft,studied (hits),studied (hits),2802,584.614,context1,context1.jazz.nan.,0.0,0.0,0.0,1.0,0.9955850785802548,True,context1.jazz.aircraft.,False,1.0,0.47623276246219665,0.0,0.0,2.8058588027696354,1.5632896989022316,0.10614476063401612
167,7218,41,dice,nan,test,168,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,dice,signal,2.0,5.0,3321.0,0.0,signal,signal,studied (hits),studied (hits),3321,587.4159999999999,context1,context1.dice.nan.,0.8427241466048403,0.14901705782852592,0.0,1.0,0.9945126924654811,True,context1.dice.signal.,False,1.0,0.5033191654628157,0.0,0.0,3.0,1.3736895442439199,0.4634086009946603
168,7219,41,goal,nan,test,169,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,goal,moon,2.0,6.0,8845.0,0.0,moon,moon,studied (hits),studied (hits),8845,590.737,context1,context1.goal.nan.,0.8777836416726128,0.20639717362567464,0.0,1.0,0.9937383549296103,True,context1.goal.moon.,False,1.0,0.5283484101554612,0.0,0.0,3.0,1.3295180220086884,0.48253966475522797
169,7220,41,model,nan,test,170,original,strong,1.0,1.0,3.0,1.0,-0.5,weak1,rep5and5,model,sleep,2.0,1.0,1416.0,1.0,sleep,sleep,studied (hits),studied (hits),1416,599.582,context1,context1.model.nan.,1.612310241461373,0.6073657326302885,0.0,1.0,0.9876176548879492,True,context1.model.sleep.,False,1.0,0.7844615606621292,0.0,0.0,3.0,0.7904594073672735,0.8323055607223331
170,7221,41,shoulder,nan,test,171,original,strong,5.0,5.0,1.0,5.0,0.5,strong1,rep5and5,shoulder,telephone,2.0,1.0,1397.0,1.0,telephone,telephone,studied (hits),studied (hits),1397,600.9979999999999,context1,context1.shoulder.nan.,1.6103325007199534,0.6008228112169383,0.0,1.0,0.9947007510337418,True,context1.shoulder.telephone.,False,1.0,0.7780106495102701,0.0,0.0,3.0,0.7999003095368407,0.8316244746086254
151,7378,42,credit,nan,test,152,original,weak,1.0,1.0,1.0,2.0,-1.5,weak2,match1and1,credit,assignment,2.0,5.0,3739.0,0.0,assignment,assignment,studied (hits),studied (hits),3739,529.595,context1,context1.credit.nan.,0.9505415953672254,0.26941625080189363,0.0,1.0,0.9258549430921494,True,context1.credit.assignment.,False,1.0,0.5601543321937694,0.0,0.0,3.0,1.3120532541952434,0.5223197841313479
154,7381,42,executive,nan,test,155,original,strong,2.0,2.0,1.0,1.0,0.5,strong1,rep5and5,executive,struggle,2.0,1.0,2438.0,1.0,struggle,struggle,studied (hits),studied (hits),2438,545.6659999999999,context1,context1.executive.nan.,1.6986108455019888,0.6155422867677302,0.0,1.0,0.9723091940391031,True,context1.executive.struggle.,False,1.0,0.7557332025054002,0.0,0.0,3.0,0.8313746374556661,0.8602940586985913
155,7382,42,energy,nan,test,156,original,strong,1.0,1.0,5.0,1.0,-0.5,weak1,rep5and5,energy,bank,2.0,1.0,1086.0,1.0,bank,bank,studied (hits),studied (hits),1086,548.1039999999999,context1,context1.energy.nan.,1.6241915178905846,0.6208413332357718,0.0,1.0,0.9854701064961267,True,context1.energy.bank.,False,1.0,0.7816818259042317,0.0,0.0,3.0,0.7945737706093936,0.8363597746598471
157,7384,42,solution,nan,test,158,original,strong,3.0,3.0,1.0,4.0,0.5,strong1,rep5and5,solution,library,2.0,1.0,1927.0,1.0,library,library,studied (hits),studied (hits),1927,555.917,context1,context1.solution.nan.,1.641983435396782,0.5965970861545994,0.0,1.0,0.9825520309176549,True,context1.solution.library.,False,1.0,0.7742254162073772,0.0,0.0,3.0,0.8020182785051874,0.842310832556429
158,7385,42,desk,nan,test,159,original,strong,3.0,3.0,1.0,1.0,0.5,strong1,rep5and5,desk,location,2.0,1.0,1001.0,1.0,location,location,studied (hits),studied (hits),1001,557.8439999999999,context1,context1.desk.nan.,1.5937599947155578,0.5888332371283119,0.0,1.0,0.9909507572303566,True,context1.desk.location.,False,1.0,0.7757118556161997,0.0,0.0,3.0,0.8090261733777191,0.825847537551866
160,7387,42,train,nan,test,161,original,weak,4.0,4.0,1.0,1.0,0.5,strong1,match1and1,train,atmosphere,2.0,3.0,4468.0,0.0,atmosphere,atmosphere,studied (hits),studied (hits),4468,564.014,context1,context1.train.nan.,0.9700567851693764,0.2661193145376644,0.0,1.0,0.9883417198034063,True,context1.train.atmosphere.,False,1.0,0.5596606679815668,0.0,0.0,3.0,1.3617683058016357,0.532968300507267
162,7389,42,chair,nan,test,163,original,strong,5.0,5.0,4.0,1.0,1.5,strong2,rep5and5,chair,chapter,2.0,1.0,1045.0,1.0,chapter,chapter,studied (hits),studied (hits),1045,574.985,context1,context1.chair.nan.,1.656370576491835,0.6007648015420722,0.0,1.0,0.9867001315507236,True,context1.chair.chapter.,False,1.0,0.7966121903953362,0.0,0.0,3.0,0.7899458187739046,0.8470177716488032
163,7390,42,product,nan,test,164,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,product,fund,2.0,6.0,1824.0,0.0,fund,fund,studied (hits),studied (hits),1824,576.03,context1,context1.product.nan.,0.7454334884825329,0.26161502038894396,0.0,1.0,0.9947485260490037,True,context1.product.fund.,False,1.0,0.5231836570924204,0.0,0.0,3.0,1.0895732888804612,0.410894902120009
164,7391,42,smile,nan,test,165,original,weak,2.0,2.0,1.0,1.0,0.5,strong1,match1and1,smile,leader,2.0,1.0,2931.0,1.0,leader,leader,studied (hits),studied (hits),2931,577.8539999999999,context1,context1.smile.nan.,0.8826966759478447,0.23011734290401736,0.0,1.0,0.9950676070693832,True,context1.smile.leader.,False,1.0,0.5546989498530006,0.0,0.0,3.0,1.2994244779732622,0.4852248117091856
165,7392,42,score,nan,test,166,original,weak,2.0,2.0,1.0,3.0,0.5,strong1,match1and1,score,occasion,2.0,6.0,1126.0,0.0,occasion,occasion,studied (hits),studied (hits),1126,580.785,context1,context1.score.nan.,0.9377764712089652,0.2606098510251921,0.0,1.0,0.993737016397183,True,context1.score.occasion.,False,1.0,0.5493133707889215,0.0,0.0,3.0,1.3383385482870143,0.5153453505802926
168,7395,42,setting,nan,test,169,original,weak,1.0,1.0,1.0,2.0,-1.5,weak2,match1and1,setting,glass,2.0,6.0,3596.0,0.0,glass,glass,studied (hits),studied (hits),3596,585.6859999999999,context1,context1.setting.nan.,0.9282039155898439,0.2628495650444279,0.0,1.0,0.9955998130682763,True,context1.setting.glass.,False,1.0,0.5406221215520524,0.0,0.0,3.0,1.3074102825775618,0.5101120296699609
169,7396,42,fig,nan,test,170,original,strong,1.0,1.0,1.0,4.0,-1.5,weak2,rep5and5,fig,judge,2.0,1.0,1522.0,1.0,judge,judge,studied (hits),studied (hits),1522,589.2819999999999,context1,context1.fig.nan.,1.6699317175864912,0.5503353165406547,0.0,1.0,0.9936557623905541,True,context1.fig.judge.,False,1.0,0.6798292630908379,0.0,0.0,3.0,0.908402649748635,0.8513683251002945
170,7397,42,fig,nan,test,171,original,strong,1.0,1.0,1.0,4.0,-1.5,weak2,rep5and5,fig,judge,2.0,1.0,1522.0,1.0,judge,judge,studied (hits),studied (hits),1522,590.804,context1,context1.fig.nan.,1.2818239994872327,0.5500362055701976,0.0,1.0,0.9961040320934522,True,context1.fig.judge.,False,1.0,0.8964368638986481,0.0,0.0,3.0,0.07879678267280069,0.6950415918882846
171,7398,42,mission,nan,test,172,original,weak,5.0,5.0,1.0,1.0,0.5,strong1,match1and1,mission,kid,2.0,1.0,1237.0,1.0,kid,kid,studied (hits),studied (hits),1237,592.326,context1,context1.mission.nan.,0.9383446858252684,0.27361225335967015,0.0,1.0,0.9966730955151933,True,context1.mission.kid.,False,1.0,0.5628539167487996,0.0,0.0,3.0,1.2649238277550936,0.5156559195984978
172,7399,42,procedure,nan,test,173,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,procedure,rule,2.0,3.0,5772.0,0.0,rule,rule,studied (hits),studied (hits),5772,593.563,context1,context1.procedure.nan.,0.9338284620941724,0.26053811380426545,0.0,1.0,0.9972834934028009,True,context1.procedure.rule.,False,1.0,0.5268790250942059,0.0,0.0,2.7741561722448784,1.331689964261499,0.5131872408071251
173,7400,42,balance,nan,test,174,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,balance,text,2.0,1.0,3267.0,1.0,text,text,studied (hits),studied (hits),3267,599.3349999999999,context1,context1.balance.nan.,0.0,0.0,0.0,1.0,0.9919402591550028,True,context1.balance.text.,False,1.0,0.4779455241611877,0.0,0.0,3.0,1.6420274022283887,0.10614476063401612
177,7404,42,vision,nan,test,178,original,weak,3.0,3.0,2.0,1.0,1.5,strong2,match1and1,vision,trip,2.0,1.0,1927.0,1.0,trip,trip,studied (hits),studied (hits),1927,614.0609999999999,context1,context1.vision.nan.,0.910915212181126,0.2563880791977423,0.0,1.0,0.9933975046734461,True,context1.vision.trip.,False,1.0,0.5401781804294731,0.0,0.0,3.0,1.3133074157218656,0.5006564878643759
151,7558,43,energy,nan,test,152,original,weak,4.0,4.0,1.0,3.0,0.5,strong1,match1and1,energy,cell,2.0,5.0,4609.0,0.0,cell,cell,studied (hits),studied (hits),4609,529.92,context1,context1.energy.nan.,0.949876011958703,0.27669531441830375,0.0,1.0,0.9246996143005501,True,context1.energy.cell.,False,1.0,0.5606280118861346,0.0,0.0,3.0,1.2700052833993505,0.521956282104397
154,7561,43,lie,nan,test,155,original,weak,1.0,1.0,1.0,5.0,-1.5,weak2,match1and1,lie,application,2.0,6.0,2656.0,0.0,application,application,studied (hits),studied (hits),2656,542.4789999999999,context1,context1.lie.nan.,1.001222831457314,0.28137811262745493,0.0,1.0,0.9765744397372511,True,context1.lie.application.,False,1.0,0.5688260063065298,0.0,0.0,3.0,1.3294987319528397,0.5499222000328442
156,7563,43,jury,nan,test,157,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,jury,lord,2.0,6.0,3893.0,0.0,lord,lord,studied (hits),studied (hits),3893,547.788,context1,context1.jury.nan.,0.9343215390267983,0.27097233635733226,0.0,1.0,0.9884252956924262,True,context1.jury.lord.,False,1.0,0.5605569755793753,0.0,0.0,3.0,1.270573213719346,0.5134567950458853
157,7564,43,expression,nan,test,158,original,strong,1.0,1.0,3.0,1.0,-0.5,weak1,rep5and5,expression,sign,2.0,4.0,2438.0,0.0,sign,sign,studied (hits),studied (hits),2438,551.6809999999999,context1,context1.expression.nan.,1.6015571662118506,0.5793031885394836,0.0,1.0,0.9871534319781347,True,context1.expression.sign.,False,1.0,0.7478629931311696,0.0,0.0,3.0,0.8316298365687188,0.8285810396896031
159,7566,43,orchestra,nan,test,160,original,weak,1.0,1.0,1.0,4.0,-1.5,weak2,match1and1,orchestra,guess,2.0,4.0,1586.0,0.0,guess,guess,studied (hits),studied (hits),1586,557.9879999999999,context1,context1.orchestra.nan.,0.8664240102411472,0.1341479211392991,0.0,1.0,0.9892030383595131,True,context1.orchestra.guess.,False,1.0,0.47363556750084823,0.0,0.0,3.0,1.4141751383254153,0.4763344597587075
162,7569,43,uncle,nan,test,163,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,uncle,spot,2.0,6.0,1536.0,0.0,spot,spot,studied (hits),studied (hits),1536,563.4879999999999,context1,context1.uncle.nan.,0.9147000522606199,0.26252852682868116,0.0,1.0,0.9942483874392994,True,context1.uncle.spot.,False,1.0,0.5575165122627699,0.0,0.0,2.176202034061286,1.2826705426153442,0.5027267096048832
164,7571,43,bay,nan,test,165,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,bay,beach,2.0,3.0,314.0,0.0,beach,beach,studied (hits),studied (hits),314,566.7049999999999,context1,context1.bay.nan.,0.930718522377949,0.2653651555413548,0.0,1.0,0.9955655452659984,True,context1.bay.beach.,False,1.0,0.5462062651567953,0.0,0.0,2.545498585265336,1.297105717763084,0.5114869718194499
166,7573,43,index,nan,test,167,original,weak,4.0,4.0,1.0,1.0,0.5,strong1,match1and1,index,railroad,2.0,3.0,1508.0,0.0,railroad,railroad,studied (hits),studied (hits),1508,568.909,context1,context1.index.nan.,1.071941902283186,0.2627303583083631,0.0,1.0,0.9958747385591236,True,context1.index.railroad.,False,1.0,0.43787509679781045,0.0,0.0,1.9069838718970717,1.543842895688421,0.5880090514375953
168,7575,43,generation,nan,test,169,original,weak,4.0,4.0,3.0,1.0,1.5,strong2,match1and1,generation,bank,2.0,0.0,3018.0,0.0,bank,bank,studied (hits),studied (hits),3018,575.004,context1,context1.generation.nan.,0.9601949781436472,0.26719299466092467,0.0,1.0,0.9917399144084907,True,context1.generation.bank.,False,1.0,0.5167860534049951,0.0,0.0,3.0,1.3400681437844835,0.5275896467798021
170,7577,43,sleep,nan,test,171,original,weak,1.0,1.0,5.0,1.0,-0.5,weak1,match1and1,sleep,cover,2.0,1.0,5756.0,1.0,cover,cover,studied (hits),studied (hits),5756,579.856,context1,context1.sleep.nan.,0.9445161115440082,0.27704719851700876,0.0,1.0,0.9952286180631681,True,context1.sleep.cover.,False,1.0,0.5662283190919734,0.0,0.0,3.0,1.257188952486567,0.5190283836799953
171,7578,43,success,nan,test,172,original,weak,1.0,1.0,1.0,2.0,-1.5,weak2,match1and1,success,argument,2.0,1.0,3116.0,1.0,argument,argument,studied (hits),studied (hits),3116,585.612,context1,context1.success.nan.,0.0,0.0,0.0,1.0,0.990635973655363,True,context1.success.argument.,False,1.0,0.5413313810526101,0.0,0.0,3.0,1.3569630240846067,0.10614476063401612
150,7729,44,structure,nan,test,151,original,weak,2.0,2.0,1.0,3.0,0.5,strong1,match1and1,structure,imagination,2.0,3.0,955.0,0.0,imagination,imagination,studied (hits),studied (hits),955,525.001,context1,context1.structure.nan.,1.0040235510726738,0.2732109935635012,0.0,1.0,0.8239500640773358,True,context1.structure.imagination.,False,1.0,0.5114063730034015,0.0,0.0,3.0,1.400958544989505,0.5514417656889662
153,7732,44,instance,nan,test,154,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,instance,lord,2.0,1.0,3508.0,1.0,lord,lord,studied (hits),studied (hits),3508,533.688,context1,context1.instance.nan.,0.0,0.0,0.0,1.0,0.9739769940690325,True,context1.instance.lord.,False,1.0,0.5265281160282778,0.0,0.0,3.0,1.333903005484446,0.10614476063401612
154,7733,44,yesterday,nan,test,155,original,weak,1.0,1.0,5.0,1.0,-0.5,weak1,match1and1,yesterday,marriage,2.0,6.0,2644.0,0.0,marriage,marriage,studied (hits),studied (hits),2644,537.196,context1,context1.yesterday.nan.,0.9544651155058992,0.28126886304768517,0.0,1.0,0.9785074558118387,True,context1.yesterday.marriage.,False,1.0,0.5687522945773977,0.0,0.0,3.0,1.250371031918176,0.5244621898658266
155,7734,44,box,nan,test,156,original,strong,4.0,4.0,1.0,2.0,0.5,strong1,rep5and5,box,loss,2.0,0.0,2308.0,0.0,loss,loss,studied (hits),studied (hits),2308,539.84,context1,context1.box.nan.,1.6315917691658421,0.6175377759279566,0.0,1.0,0.9847833892980057,True,context1.box.loss.,False,1.0,0.7928605947780087,0.0,0.0,3.0,0.7834496557389177,0.8388525061695234
156,7735,44,arm,nan,test,157,original,weak,1.0,1.0,1.0,2.0,-1.5,weak2,match1and1,arm,fat,2.0,6.0,1295.0,0.0,fat,fat,studied (hits),studied (hits),1295,542.148,context1,context1.arm.nan.,0.92222564685451,0.2658940429917003,0.0,1.0,0.9883489410818015,True,context1.arm.fat.,False,1.0,0.5593245562481449,0.0,0.0,3.0,1.2768151446265184,0.5068427665762185
158,7737,44,stone,nan,test,159,original,weak,1.0,1.0,3.0,1.0,-0.5,weak1,match1and1,stone,product,2.0,0.0,854.0,0.0,product,product,studied (hits),studied (hits),854,545.774,context1,context1.stone.nan.,0.8916895561801172,0.21039194129413188,0.0,1.0,0.9912262952137159,True,context1.stone.product.,False,1.0,0.5550516497837547,0.0,0.0,3.0,1.336554398029689,0.4901413873579237
159,7738,44,fellow,nan,test,160,original,strong,4.0,4.0,5.0,3.0,2.5,strong3,rep5and5,fellow,clay,2.0,1.0,1434.0,1.0,clay,clay,studied (hits),studied (hits),1434,546.6279999999999,context1,context1.fellow.nan.,1.6601299598827124,0.6095760820988337,0.0,1.0,0.9954021897557557,True,context1.fellow.clay.,False,1.0,0.7935499589243745,0.0,0.0,2.3808056019702506,0.7943914146968984,0.8482321927647627
162,7741,44,beach,nan,test,163,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,beach,garden,2.0,1.0,1032.0,1.0,garden,garden,studied (hits),studied (hits),1032,550.6999999999999,context1,context1.beach.nan.,0.9463920134269556,0.2737554904574787,0.0,1.0,0.9956506385503285,True,context1.beach.garden.,False,1.0,0.5637489777404419,0.0,0.0,2.270354793334524,1.2782887536322196,0.5200532384493531
163,7742,44,executive,nan,test,164,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,executive,boat,2.0,0.0,1093.0,0.0,boat,boat,studied (hits),studied (hits),1093,551.732,context1,context1.executive.nan.,0.9876157677991497,0.2767894482818615,0.0,1.0,0.9963392701995789,True,context1.executive.boat.,False,1.0,0.5160116564740129,0.0,0.0,1.8589460397023374,1.3329831449437368,0.5425294996085344
166,7745,44,snow,nan,test,167,original,weak,5.0,5.0,5.0,4.0,2.5,strong3,match1and1,snow,hat,2.0,6.0,1335.0,0.0,hat,hat,studied (hits),studied (hits),1335,556.612,context1,context1.snow.nan.,0.9499400565153426,0.277149856311336,0.0,1.0,0.9939660327779383,True,context1.snow.hat.,False,1.0,0.560001153125615,0.0,0.0,1.9471199999999862,1.2663526298733507,0.5219912602268891
168,7747,44,solution,nan,test,169,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,solution,wage,2.0,4.0,1311.0,0.0,wage,wage,studied (hits),studied (hits),1311,559.259,context1,context1.solution.nan.,0.0,0.0,0.0,1.0,0.9961577696321989,True,context1.solution.wage.,False,1.0,0.48797756787495083,0.0,0.0,1.293426156773611,1.293426156773611,0.10614476063401612
169,7748,44,cattle,nan,test,170,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,cattle,text,2.0,1.0,1570.0,1.0,text,text,studied (hits),studied (hits),1570,560.5699999999999,context1,context1.cattle.nan.,0.0,0.0,0.0,1.0,0.996345776718921,True,context1.cattle.text.,False,1.0,0.46839743724021976,0.0,0.0,1.1012399999999343,1.1012399999999343,0.10614476063401612
150,7903,45,occasion,nan,test,151,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,occasion,league,2.0,1.0,2770.0,1.0,league,league,studied (hits),studied (hits),2770,525.001,context1,context1.occasion.nan.,1.0031847948335577,0.28486879735761717,0.0,1.0,0.8239623797700668,True,context1.occasion.league.,False,1.0,0.5435901000921595,0.0,0.0,3.0,1.3354494765584173,0.5509867660657084
152,7905,45,telephone,nan,test,153,original,weak,1.0,1.0,1.0,2.0,-1.5,weak2,match1and1,telephone,park,2.0,1.0,2076.0,1.0,park,park,studied (hits),studied (hits),2076,530.5129999999999,context1,context1.telephone.nan.,0.736103649044631,0.08153624298299973,0.0,1.0,0.9644175582820722,True,context1.telephone.park.,False,1.0,0.550348792285502,0.0,0.0,3.0,1.29562413458103,0.405926764169523
155,7908,45,battle,nan,test,156,original,strong,5.0,5.0,1.0,1.0,0.5,strong1,rep5and5,battle,uncle,2.0,1.0,1416.0,1.0,uncle,uncle,studied (hits),studied (hits),1416,535.837,context1,context1.battle.nan.,1.605460731144453,0.6098941554411044,0.0,1.0,0.9890223845087234,True,context1.battle.uncle.,False,1.0,0.7759886863476693,0.0,0.0,3.0,0.8038746689614682,0.829939178303962
157,7910,45,generation,nan,test,158,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,generation,rock,2.0,1.0,1484.0,1.0,rock,rock,studied (hits),studied (hits),1484,539.759,context1,context1.generation.nan.,0.8907801152938998,0.19928404660193152,0.0,1.0,0.9887154297913769,True,context1.generation.rock.,False,1.0,0.5154745127374704,0.0,0.0,3.0,1.3439063269259597,0.4896440984646935
160,7913,45,hill,nan,test,161,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,hill,resolution,2.0,1.0,1672.0,1.0,resolution,resolution,studied (hits),studied (hits),1672,550.213,context1,context1.hill.nan.,0.0,0.0,0.0,1.0,0.990241996111676,True,context1.hill.resolution.,False,1.0,0.512163080464733,0.0,0.0,3.0,1.6292771912138415,0.10614476063401612
